system	doc	doc_id	seg_id	rater	source	target	category	severity
default	moedict_select	79	0		人們說：「天上的天公，人世間的舅舅都是最尊貴的。」對你舅舅要尊重一點，以後你娶老婆的時候還需要仰賴他來坐上位，才可以開席呢。	人講：「<v>天的天公，地的地基，人的爸母。</v>」對咱阿舅愛有禮貌一下，日後你娶某欲坐大位的時，猶閣愛靠伊共你鬥扶挺咧。	Accuracy/Mistranslation	Major
default	moedict_select	79	1		人們說：「天上的天公，人世間的舅舅都是最尊貴的。」對你舅舅要尊重一點，以後你娶老婆的時候還需要仰賴他來坐上位，才可以開席呢。	人講：「天的天公，地的地基，人的爸母。」對<v>咱</v>阿舅愛有禮貌一下，日後你娶某欲坐大位的時，猶閣愛靠伊共你鬥扶挺咧。	Accuracy/Mistranslation	Minor
default	moedict_select	79	2		人們說：「天上的天公，人世間的舅舅都是最尊貴的。」對你舅舅要尊重一點，以後你娶老婆的時候還需要仰賴他來坐上位，才可以開席呢。	人講：「天的天公，地的地基，人的爸母。」對咱阿舅<v>愛有禮貌一下</v>，日後你娶某欲坐大位的時，猶閣愛靠伊共你鬥扶挺咧。	Accuracy/Mistranslation	Minor
default	moedict_select	79	3		人們說：「天上的天公，人世間的舅舅都是最尊貴的。」對你舅舅要尊重一點，以後你娶老婆的時候還需要仰賴他來坐上位，才可以開席呢。	人講：「天的天公，地的地基，人的爸母。」對咱阿舅愛有禮貌一下，<v>日後</v>你娶某欲坐大位的時，猶閣愛靠伊共你鬥扶挺咧。	Purity	Minor
default	moedict_select	79	4		人們說：「天上的天公，人世間的舅舅都是最尊貴的。」對你舅舅要尊重一點，以後你娶老婆的時候還需要仰賴他來坐上位，才可以開席呢。	人講：「天的天公，地的地基，人的爸母。」對咱阿舅愛有禮貌一下，日後你娶某<v>欲坐大位的時</v>，猶閣愛靠伊共你鬥扶挺咧。	Accuracy/Mistranslation	Major
default	moedict_select	79	5		人們說：「天上的天公，人世間的舅舅都是最尊貴的。」對你舅舅要尊重一點，以後你娶老婆的時候還需要仰賴他來坐上位，才可以開席呢。	人講：「天的天公，地的地基，人的爸母。」對咱阿舅愛有禮貌一下，日後你娶某欲坐大位的時，<v>猶閣愛靠伊共你鬥扶挺咧</v>。	Accuracy/Omission	Major
default	moedict_select	80	0		若是每個人都能稍微忍耐一下，就會天下太平了。	「若逐个人會當小可仔<v>吞忍</v>咧，就世界太平矣。」	Style/Awkward	Minor
default	moedict_select	80	1		若是每個人都能稍微忍耐一下，就會天下太平了。	「若逐个人會當小可仔吞忍<v>咧</v>，就世界太平矣。」	Accuracy/Omission	Minor
default	moedict_select	80	2		若是每個人都能稍微忍耐一下，就會天下太平了。	「若逐个人會當小可仔吞忍咧，就<v>世界</v>太平矣。」	Accuracy/Mistranslation	Minor
default	moedict_select	80	3		若是每個人都能稍微忍耐一下，就會天下太平了。	「若逐个人會當小可仔吞忍咧，就世界<v>太平</v>矣。」	Terminology/Inappropriate	Minor
default	moedict_select	81	0		番薯放一陣子，水分少一點以後，吃起來比較甜。	番薯囥<v>一站仔</v>，水份減寡了後，食著較甘甜。	Fluency/Spelling	Minor
default	moedict_select	81	1		番薯放一陣子，水分少一點以後，吃起來比較甜。	番薯囥一站仔，水份<v>減寡</v>了後，食著較甘甜。	Style/Awkward	Minor
default	moedict_select	81	2		番薯放一陣子，水分少一點以後，吃起來比較甜。	番薯囥一站仔，水份減寡了後，食著較<v>甘</v>甜。	Accuracy/Addition	Minor
default	moedict_select	82	0		媽媽氣得說不出話來，只是一直捶打自己的胸膛。	阿母氣甲袂<v>講得</v>，干焦一直共家己拍心肝仔。	Fluency/Grammar	Minor
default	moedict_select	82	1		媽媽氣得說不出話來，只是一直捶打自己的胸膛。	阿母氣甲袂講得，干焦<v>一直</v>共家己拍心肝仔。	Purity	Minor
default	moedict_select	82	2		媽媽氣得說不出話來，只是一直捶打自己的胸膛。	阿母氣甲袂講得，干焦一直<v>共</v>家己拍心肝仔。	Fluency/Grammar	Minor
default	moedict_select	82	3		媽媽氣得說不出話來，只是一直捶打自己的胸膛。	阿母氣甲袂講得，干焦一直共家己<v>拍</v>心肝仔。	Terminology/Inappropriate	Minor
default	moedict_select	83	0		以前的人說：「戲台上的演員演得汗流浹背，戲台下的觀眾批評得口沫橫飛。」反正做事總是不能符合眾人的意思，想做就認真做，不用怕別人批評。	古早人講：「<v>舞台</v>頂的演員搬甲流汗，台跤的人罵甲喙角全波。」總是有做袂到眾人的意思，若欲做就認真去做，免驚別人嫌。	Terminology/Inappropriate	Minor
default	moedict_select	83	1		以前的人說：「戲台上的演員演得汗流浹背，戲台下的觀眾批評得口沫橫飛。」反正做事總是不能符合眾人的意思，想做就認真做，不用怕別人批評。	古早人講：「舞台頂<v>的</v>演員搬甲流汗，台跤的人罵甲喙角全波。」總是有做袂到眾人的意思，若欲做就認真去做，免驚別人嫌。	Purity	Minor
default	moedict_select	83	2		以前的人說：「戲台上的演員演得汗流浹背，戲台下的觀眾批評得口沫橫飛。」反正做事總是不能符合眾人的意思，想做就認真做，不用怕別人批評。	古早人講：「舞台頂的演員<v>搬</v>甲流汗，台跤的人罵甲喙角全波。」總是有做袂到眾人的意思，若欲做就認真去做，免驚別人嫌。	Accuracy/Mistranslation	Minor
default	moedict_select	83	3		以前的人說：「戲台上的演員演得汗流浹背，戲台下的觀眾批評得口沫橫飛。」反正做事總是不能符合眾人的意思，想做就認真做，不用怕別人批評。	古早人講：「舞台頂的演員搬甲流汗，<v>台跤</v>的人罵甲喙角全波。」總是有做袂到眾人的意思，若欲做就認真去做，免驚別人嫌。	Terminology/Inappropriate	Minor
default	moedict_select	83	4		以前的人說：「戲台上的演員演得汗流浹背，戲台下的觀眾批評得口沫橫飛。」反正做事總是不能符合眾人的意思，想做就認真做，不用怕別人批評。	古早人講：「舞台頂的演員搬甲流汗，台跤<v>的</v>人罵甲喙角全波。」總是有做袂到眾人的意思，若欲做就認真去做，免驚別人嫌。	Purity	Minor
default	moedict_select	83	5		以前的人說：「戲台上的演員演得汗流浹背，戲台下的觀眾批評得口沫橫飛。」反正做事總是不能符合眾人的意思，想做就認真做，不用怕別人批評。	古早人講：「舞台頂的演員搬甲流汗，台跤的人<v>罵</v>甲喙角全波。」總是有做袂到眾人的意思，若欲做就認真去做，免驚別人嫌。	Accuracy/Mistranslation	Minor
default	moedict_select	83	6		以前的人說：「戲台上的演員演得汗流浹背，戲台下的觀眾批評得口沫橫飛。」反正做事總是不能符合眾人的意思，想做就認真做，不用怕別人批評。	古早人講：「舞台頂的演員搬甲流汗，台跤的人罵甲<v>喙角全波</v>。」總是有做袂到眾人的意思，若欲做就認真去做，免驚別人嫌。	Terminology/Inappropriate	Minor
default	moedict_select	83	7		以前的人說：「戲台上的演員演得汗流浹背，戲台下的觀眾批評得口沫橫飛。」反正做事總是不能符合眾人的意思，想做就認真做，不用怕別人批評。	古早人講：「舞台頂的演員搬甲流汗，台跤的人罵甲喙角全波。」<v>總是</v>有做袂到眾人的意思，若欲做就認真去做，免驚別人嫌。	Accuracy/Omission	Minor
default	moedict_select	83	8		以前的人說：「戲台上的演員演得汗流浹背，戲台下的觀眾批評得口沫橫飛。」反正做事總是不能符合眾人的意思，想做就認真做，不用怕別人批評。	古早人講：「舞台頂的演員搬甲流汗，台跤的人罵甲喙角全波。」總是<v>有做袂到</v>眾人的意思，若欲做就認真去做，免驚別人嫌。	Fluency/Grammar	Minor
default	moedict_select	84	0		他是一個跟人家爭論就不認輸，跟人家打賭又不曾贏的人。	伊是一个佮人相諍毋認輸、佮人<v>拍牌仔</v>閣無捌贏過的人。	Accuracy/Mistranslation	Major
default	moedict_select	84	1		他是一個跟人家爭論就不認輸，跟人家打賭又不曾贏的人。	伊是一个佮人相諍毋認輸、佮人拍牌仔閣<v>無</v>捌贏過的人。	Terminology/Inappropriate	Minor
default	moedict_select	85	0		即使是住在隔壁的親家，必要的禮節還是要遵守，這樣會使得人跟人的關係更親切也更緊密。	<v>就算是</v>蹛佇隔壁的親情，基本的禮數嘛著愛有，按呢才會當予人佮人的感情較好咧。	Purity	Minor
default	moedict_select	85	1		即使是住在隔壁的親家，必要的禮節還是要遵守，這樣會使得人跟人的關係更親切也更緊密。	就算是蹛佇隔壁的<v>親情</v>，基本的禮數嘛著愛有，按呢才會當予人佮人的感情較好咧。	Accuracy/Mistranslation	Major
default	moedict_select	85	2		即使是住在隔壁的親家，必要的禮節還是要遵守，這樣會使得人跟人的關係更親切也更緊密。	就算是蹛佇隔壁的親情，基本的禮數嘛著愛有，按呢才會當予人佮人的<v>感情</v>較好咧。	Accuracy/Mistranslation	Minor
default	moedict_select	85	3		即使是住在隔壁的親家，必要的禮節還是要遵守，這樣會使得人跟人的關係更親切也更緊密。	就算是蹛佇隔壁的親情，基本的禮數嘛著愛有，按呢才會當予人佮人的感情<v>較好咧</v>。	Accuracy/Omission	Major
default	moedict_select	86	0		現在賺錢不容易又加上武漢疫情，不過「若像田螺含水度過寒冬日，等待時機」，認真打拼，總有翻身的一天。	這馬趁錢真僫閣加武漢疫情，毋過「親像<v>田蛤仔</v>含水過寒冬日，等時機」，認真拍拚，總嘛會翻身一工。	Accuracy/Mistranslation	Major
default	moedict_select	87	0		政府或父母管得愈嚴格，人民或小孩就更會感到厭惡，容易搞鬼耍花招，難怪人家說：「過於嚴苛的官府，小偷反而更加猖狂；父母管教過嚴，小孩越是不成材。」	政府抑是<v>序大人</v>若較嚴格咧管，人抑是囡仔就會感覺伊足厭𤺪，𠢕變鬼變怪，莫怪人講：「管傷嚴的官府，賊仔顛倒較猖狂；管教傷嚴的爸母，囡仔攏袂成器。」	Accuracy/Mistranslation	Minor
default	moedict_select	87	1		政府或父母管得愈嚴格，人民或小孩就更會感到厭惡，容易搞鬼耍花招，難怪人家說：「過於嚴苛的官府，小偷反而更加猖狂；父母管教過嚴，小孩越是不成材。」	政府抑是序大人若較嚴格咧管，人抑是囡仔就會<v>感覺伊足厭𤺪</v>，𠢕變鬼變怪，莫怪人講：「管傷嚴的官府，賊仔顛倒較猖狂；管教傷嚴的爸母，囡仔攏袂成器。」	Terminology/Inappropriate	Minor
default	moedict_select	87	2		政府或父母管得愈嚴格，人民或小孩就更會感到厭惡，容易搞鬼耍花招，難怪人家說：「過於嚴苛的官府，小偷反而更加猖狂；父母管教過嚴，小孩越是不成材。」	政府抑是序大人若較嚴格咧管，人抑是囡仔就會感覺伊足厭𤺪，𠢕變鬼變怪，莫怪人<v>講</v>：「管傷嚴的官府，賊仔顛倒較猖狂；管教傷嚴的爸母，囡仔攏袂成器。」	Style/Awkward	Minor
default	moedict_select	87	3		政府或父母管得愈嚴格，人民或小孩就更會感到厭惡，容易搞鬼耍花招，難怪人家說：「過於嚴苛的官府，小偷反而更加猖狂；父母管教過嚴，小孩越是不成材。」	政府抑是序大人若較嚴格咧管，人抑是囡仔就會感覺伊足厭𤺪，𠢕變鬼變怪，莫怪人講：「<v>管傷嚴的</v>官府，賊仔顛倒較猖狂；管教傷嚴的爸母，囡仔攏袂成器。」	Style/Awkward	Minor
default	moedict_select	87	4		政府或父母管得愈嚴格，人民或小孩就更會感到厭惡，容易搞鬼耍花招，難怪人家說：「過於嚴苛的官府，小偷反而更加猖狂；父母管教過嚴，小孩越是不成材。」	政府抑是序大人若較嚴格咧管，人抑是囡仔就會感覺伊足厭𤺪，𠢕變鬼變怪，莫怪人講：「管傷嚴的官府，<v>賊仔顛倒較猖狂</v>；管教傷嚴的爸母，囡仔攏袂成器。」	Style/Awkward	Minor
default	moedict_select	87	5		政府或父母管得愈嚴格，人民或小孩就更會感到厭惡，容易搞鬼耍花招，難怪人家說：「過於嚴苛的官府，小偷反而更加猖狂；父母管教過嚴，小孩越是不成材。」	政府抑是序大人若較嚴格咧管，人抑是囡仔就會感覺伊足厭𤺪，𠢕變鬼變怪，莫怪人講：「管傷嚴的官府，賊仔顛倒較猖狂；管教傷嚴的爸母，囡仔<v>攏袂成器</v>。」	Purity	Minor
default	moedict_select	88	0		以前的人最痛恨人家當小偷，因為「雖然只偷一回，但是世世代代都是小偷的族類」，偷別人的東西是會讓無辜的後代子孫蒙羞。	<v>較早</v>人上驚人做賊仔，因為「雖罔一擺偷提，後日囝孫攏會做賊仔」，偷人的物件是會予後代的囝孫見笑。	Style/Awkward	Minor
default	moedict_select	88	1		以前的人最痛恨人家當小偷，因為「雖然只偷一回，但是世世代代都是小偷的族類」，偷別人的東西是會讓無辜的後代子孫蒙羞。	較早人<v>上驚</v>人做賊仔，因為「雖罔一擺偷提，後日囝孫攏會做賊仔」，偷人的物件是會予後代的囝孫見笑。	Accuracy/Mistranslation	Major
default	moedict_select	88	2		以前的人最痛恨人家當小偷，因為「雖然只偷一回，但是世世代代都是小偷的族類」，偷別人的東西是會讓無辜的後代子孫蒙羞。	較早人上驚人做賊仔，因為「<v>雖罔一擺偷提，後日囝孫攏會做賊仔</v>」，偷人的物件是會予後代的囝孫見笑。	Style/Awkward	Minor
default	moedict_select	88	3		以前的人最痛恨人家當小偷，因為「雖然只偷一回，但是世世代代都是小偷的族類」，偷別人的東西是會讓無辜的後代子孫蒙羞。	較早人上驚人做賊仔，因為「雖罔一擺偷提，後日囝孫攏會做賊仔」，偷人的物件是會予<v>後代的</v>囝孫見笑。	Accuracy/Omission	Minor
default	moedict_select	88	4		以前的人最痛恨人家當小偷，因為「雖然只偷一回，但是世世代代都是小偷的族類」，偷別人的東西是會讓無辜的後代子孫蒙羞。	較早人上驚人做賊仔，因為「雖罔一擺偷提，後日囝孫攏會做賊仔」，偷人的物件是會予後代的囝孫<v>見笑</v>。	Style/Awkward	Minor
default	moedict_select	89	0		生病的人還不知道要禁忌一些食物，你實在真糟糕。	破病的人毋知影欲<v>禁一寡物件食</v>，你實在有夠䆀。	Style/Awkward	Minor
default	moedict_select	89	1		生病的人還不知道要禁忌一些食物，你實在真糟糕。	破病的人毋知影欲禁一寡物件食，你實在<v>有夠䆀</v>。	Style/Awkward	Minor
default	moedict_select	90	0		我們公司的員工已經足夠，沒打算再雇用其他人了。	阮公司的<v>人</v>已經夠額矣，無欲閣倩人矣。	Terminology/Inappropriate	Minor
default	moedict_select	90	1		我們公司的員工已經足夠，沒打算再雇用其他人了。	阮公司的人已經夠額矣，無欲閣倩<v>人</v>矣。	Accuracy/Omission	Minor
default	moedict_select	91	0		牽罟只要靠到繩索便能分到好處，懷孕的人分雙份。	<v>掠魚</v>干焦倚著索仔就會分著魚獲，有身的人會當分兩份。	Terminology/Inappropriate	Minor
default	moedict_select	91	1		牽罟只要靠到繩索便能分到好處，懷孕的人分雙份。	掠魚干焦倚著索仔就會分著<v>魚獲</v>，有身的人會當分兩份。	Accuracy/Mistranslation	Minor
default	moedict_select	92	0		流行性感冒已經蔓延擴大了，你們大家要預先防備。	流行感冒已經湠<v>甲規四界</v>矣，恁逐家著愛提早預防。	Style/Awkward	Minor
default	moedict_select	92	1		流行性感冒已經蔓延擴大了，你們大家要預先防備。	流行感冒已經湠甲規四界矣，恁逐家著愛<v>提早預防</v>。	Terminology/Inappropriate	Minor
default	moedict_select	93	0		說要拿一些舊衣物給我，到現在還是一點兒也沒有。	<v>伊</v>講欲提一寡舊衫仔褲予我，到今猶原無影無跡。	Accuracy/Addition	Minor
default	moedict_select	93	1		說要拿一些舊衣物給我，到現在還是一點兒也沒有。	伊講欲提一寡舊衫<v>仔褲</v>予我，到今猶原無影無跡。	Accuracy/Addition	Minor
default	moedict_select	93	2		說要拿一些舊衣物給我，到現在還是一點兒也沒有。	伊講欲提一寡舊衫仔褲予我，到今<v>猶原</v>無影無跡。	Style/Awkward	Minor
default	moedict_select	93	3		說要拿一些舊衣物給我，到現在還是一點兒也沒有。	伊講欲提一寡舊衫仔褲予我，到今猶原<v>無影無跡</v>。	Style/Awkward	Minor
default	moedict_select	94	0		突然來了一陣午後雷陣雨，大伙兒一下子無處可逃。	雄雄<v>落來</v>一陣西北雨，逐家攏走無路。	Fluency/Awkward	Minor
default	moedict_select	94	1		突然來了一陣午後雷陣雨，大伙兒一下子無處可逃。	雄雄落來一陣西北雨，<v>逐家</v>攏走無路。	Style/Awkward	Minor
default	moedict_select	94	2		突然來了一陣午後雷陣雨，大伙兒一下子無處可逃。	雄雄落來一陣西北雨，逐家<v>攏</v>走無路。	Accuracy/Omission	Minor
default	moedict_select	95	0		他的親戚裡頭有一個當大官的，說話都會將別人壓得死死的。	伊<v>的</v>親情內底有一个做大官的，講話攏共人㧣甲仆街。	Purity	Minor
default	moedict_select	95	1		他的親戚裡頭有一個當大官的，說話都會將別人壓得死死的。	伊的親情內底有一个<v>做大官的</v>，講話攏共人㧣甲仆街。	Style/Awkward	Minor
default	moedict_select	95	2		他的親戚裡頭有一個當大官的，說話都會將別人壓得死死的。	伊的親情內底有一个做大官的，講話<v>攏</v>共人㧣甲仆街。	Accuracy/Omission	Minor
default	moedict_select	95	3		他的親戚裡頭有一個當大官的，說話都會將別人壓得死死的。	伊的親情內底有一个做大官的，講話攏共人<v>㧣甲仆街</v>。	Accuracy/Mistranslation	Major
default	moedict_select	96	0		你昨天晚上是去當小偷是不是？不然，為什麼精神會這麼差？	你昨暝是去<v>共人偷提物件</v>無？若無，哪會精神遮爾䆀？	Style/Awkward	Minor
default	moedict_select	96	1		你昨天晚上是去當小偷是不是？不然，為什麼精神會這麼差？	你昨暝是去共人偷提物件無？<v>若</v>無，哪會精神遮爾䆀？	Style/Awkward	Minor
default	moedict_select	97	0		人家說：「第三個女兒運好而坐享清福」，難怪你這麼好命。	人講：「<v>三</v>查某好命，一个較贏過九个大。」無奇怪你遮爾好命。	Accuracy/Mistranslation	Major
default	moedict_select	97	1		人家說：「第三個女兒運好而坐享清福」，難怪你這麼好命。	人講：「三<v>查某</v>好命，一个較贏過九个大。」無奇怪你遮爾好命。	Accuracy/Omission	Major
default	moedict_select	97	2		人家說：「第三個女兒運好而坐享清福」，難怪你這麼好命。	人講：「三查某好命，<v>一个較贏過九个大。</v>」無奇怪你遮爾好命。	Accuracy/Addition	Major
default	moedict_select	97	3		人家說：「第三個女兒運好而坐享清福」，難怪你這麼好命。	人講：「三查某好命，一个較贏過九个大。」<v>無奇怪</v>你遮爾好命。	Purity	Minor
default	moedict_select	98	0		你若不是一個真正財務健全的人，休想跟他的會做他的會員。	你若毋是一个<v>真有財力</v>的人，莫想欲入伊的會仔。	Accuracy/Mistranslation	Major
default	moedict_select	98	1		你若不是一個真正財務健全的人，休想跟他的會做他的會員。	你若毋是一个真有財力的人，<v>莫想欲</v>入伊的會仔。	Style/Awkward	Minor
default	moedict_select	98	2		你若不是一個真正財務健全的人，休想跟他的會做他的會員。	你若毋是一个真有財力的人，莫想欲<v>入</v>伊的會仔。	Terminology/Inappropriate	Minor
default	moedict_select	99	0		他如今會被抓去坐牢，誰會不知道就是你多方教唆帶頭使壞才造成的。	伊今<v>仔日</v>予人掠去關，啥人知影毋是你四界教唆𤆬頭的才造成--ê。	Accuracy/Mistranslation	Minor
default	moedict_select	99	1		他如今會被抓去坐牢，誰會不知道就是你多方教唆帶頭使壞才造成的。	伊今仔日予人掠去關，啥人<v>知影</v>毋是你四界教唆𤆬頭的才造成--ê。	Accuracy/Omission	Major
default	moedict_select	99	2		他如今會被抓去坐牢，誰會不知道就是你多方教唆帶頭使壞才造成的。	伊今仔日予人掠去關，啥人知影<v>毋是</v>你四界教唆𤆬頭的才造成--ê。	Accuracy/Mistranslation	Major
default	moedict_select	99	3		他如今會被抓去坐牢，誰會不知道就是你多方教唆帶頭使壞才造成的。	伊今仔日予人掠去關，啥人知影毋是你<v>四界</v>教唆𤆬頭的才造成--ê。	Style/Awkward	Minor
default	moedict_select	99	4		他如今會被抓去坐牢，誰會不知道就是你多方教唆帶頭使壞才造成的。	伊今仔日予人掠去關，啥人知影毋是你四界<v>教唆</v>𤆬頭的才造成--ê。	Terminology/Inappropriate	Minor
default	moedict_select	99	5		他如今會被抓去坐牢，誰會不知道就是你多方教唆帶頭使壞才造成的。	伊今仔日予人掠去關，啥人知影毋是你四界教唆𤆬頭<v>的</v>才造成--ê。	Accuracy/Omission	Minor
default	moedict_select	100	0		俗語說：「上山就要觀察山勢而行，入門要看人家的心意而行。」我們若去拜訪人家，就要觀察主人的心意，人家如果正在忙碌，或是想要休息，就應該告辭。	俗語講：「<v>欲</v>𬦰山著愛看山勢，入厝門著愛看人意。」咱若欲去探訪人客，著愛看主人的心情，人客若是咧無閒抑是想欲歇睏，就愛相辭。	Style/Awkward	Minor
default	moedict_select	100	1		俗語說：「上山就要觀察山勢而行，入門要看人家的心意而行。」我們若去拜訪人家，就要觀察主人的心意，人家如果正在忙碌，或是想要休息，就應該告辭。	俗語講：「欲<v>𬦰</v>山著愛看山勢，入厝門著愛看人意。」咱若欲去探訪人客，著愛看主人的心情，人客若是咧無閒抑是想欲歇睏，就愛相辭。	Fluency/Spelling	Minor
default	moedict_select	100	2		俗語說：「上山就要觀察山勢而行，入門要看人家的心意而行。」我們若去拜訪人家，就要觀察主人的心意，人家如果正在忙碌，或是想要休息，就應該告辭。	俗語講：「欲𬦰山<v>著愛</v>看山勢，入厝門著愛看人意。」咱若欲去探訪人客，著愛看主人的心情，人客若是咧無閒抑是想欲歇睏，就愛相辭。	Style/Awkward	Minor
default	moedict_select	100	3		俗語說：「上山就要觀察山勢而行，入門要看人家的心意而行。」我們若去拜訪人家，就要觀察主人的心意，人家如果正在忙碌，或是想要休息，就應該告辭。	俗語講：「欲𬦰山著愛看山勢，入<v>厝</v>門著愛看人意。」咱若欲去探訪人客，著愛看主人的心情，人客若是咧無閒抑是想欲歇睏，就愛相辭。	Style/Awkward	Minor
default	moedict_select	100	4		俗語說：「上山就要觀察山勢而行，入門要看人家的心意而行。」我們若去拜訪人家，就要觀察主人的心意，人家如果正在忙碌，或是想要休息，就應該告辭。	俗語講：「欲𬦰山著愛看山勢，入厝門<v>著愛</v>看人意。」咱若欲去探訪人客，著愛看主人的心情，人客若是咧無閒抑是想欲歇睏，就愛相辭。	Style/Awkward	Minor
default	moedict_select	100	5		俗語說：「上山就要觀察山勢而行，入門要看人家的心意而行。」我們若去拜訪人家，就要觀察主人的心意，人家如果正在忙碌，或是想要休息，就應該告辭。	俗語講：「欲𬦰山著愛看山勢，入厝門著愛看人意。」咱若欲去探訪<v>人客</v>，著愛看主人的心情，人客若是咧無閒抑是想欲歇睏，就愛相辭。	Terminology/Inappropriate	Minor
default	moedict_select	100	6		俗語說：「上山就要觀察山勢而行，入門要看人家的心意而行。」我們若去拜訪人家，就要觀察主人的心意，人家如果正在忙碌，或是想要休息，就應該告辭。	俗語講：「欲𬦰山著愛看山勢，入厝門著愛看人意。」咱若欲去探訪人客，著愛看主人的<v>心情</v>，人客若是咧無閒抑是想欲歇睏，就愛相辭。	Accuracy/Mistranslation	Major
default	moedict_select	100	7		俗語說：「上山就要觀察山勢而行，入門要看人家的心意而行。」我們若去拜訪人家，就要觀察主人的心意，人家如果正在忙碌，或是想要休息，就應該告辭。	俗語講：「欲𬦰山著愛看山勢，入厝門著愛看人意。」咱若欲去探訪人客，著愛看主人的心情，<v>人客</v>若是咧無閒抑是想欲歇睏，就愛相辭。	Terminology/Inappropriate	Minor
default	moedict_select	100	8		俗語說：「上山就要觀察山勢而行，入門要看人家的心意而行。」我們若去拜訪人家，就要觀察主人的心意，人家如果正在忙碌，或是想要休息，就應該告辭。	俗語講：「欲𬦰山著愛看山勢，入厝門著愛看人意。」咱若欲去探訪人客，著愛看主人的心情，人客若是咧無閒抑是想欲歇睏，就愛<v>相辭</v>。	Accuracy/Mistranslation	Minor
default	moedict_select	101	0		你是一個壞榜樣，專門在教壞所有的小孩子。	你<v>這个</v>歹模樣，專門佇教歹所有的囡仔。	Accuracy/Addition	Minor
default	moedict_select	101	1		你是一個壞榜樣，專門在教壞所有的小孩子。	你這个歹<v>模樣</v>，專門佇教歹所有的囡仔。	Accuracy/Mistranslation	Major
default	moedict_select	101	2		你是一個壞榜樣，專門在教壞所有的小孩子。	你這个歹模樣，專門<v>佇</v>教歹所有的囡仔。	Fluency/Grammar	Minor
default	moedict_select	101	3		你是一個壞榜樣，專門在教壞所有的小孩子。	你這个歹模樣，專門佇教歹所有<v>的</v>囡仔。	Purity	Minor
default	moedict_select	101	4		你是一個壞榜樣，專門在教壞所有的小孩子。	你這个歹模樣，專門佇教歹所有的<v>囡仔</v>。	Accuracy/Omission	Minor
default	moedict_select	102	0		人如果上了年紀，身體就會開始有很多毛病。	人若食老，身軀就真𠢕起毛䆀。	no-error	no-error
default	moedict_select	103	0		拍賣前幾天非常熱鬧，到了快結束的時候，客人剩下不到幾個。	拍賣<v>欲煞的</v>前幾工鬧熱滾滾，到尾仔人客賰無幾个。	Accuracy/Mistranslation	Major
default	moedict_select	103	1		拍賣前幾天非常熱鬧，到了快結束的時候，客人剩下不到幾個。	拍賣欲煞的<v>前幾工</v>鬧熱滾滾，到尾仔人客賰無幾个。	Style/Awkward	Minor
default	moedict_select	103	2		拍賣前幾天非常熱鬧，到了快結束的時候，客人剩下不到幾個。	拍賣欲煞的前幾工鬧熱滾滾，到<v>尾仔</v>人客賰無幾个。	Style/Awkward	Minor
default	moedict_select	104	0		學語言要有環境，長期受影響自然就能學會。	學<v>話</v>著愛有環境，久長受影響自然就會曉。	Terminology/Inappropriate	Minor
default	moedict_select	104	1		學語言要有環境，長期受影響自然就能學會。	學話<v>著</v>愛有環境，久長受影響自然就會曉。	Fluency/Grammar	Minor
default	moedict_select	104	2		學語言要有環境，長期受影響自然就能學會。	學話著愛有環境，<v>久長</v>受影響自然就會曉。	Terminology/Inappropriate	Minor
default	moedict_select	104	3		學語言要有環境，長期受影響自然就能學會。	學話著愛有環境，久長受影響自然就會<v>曉</v>。	Accuracy/Mistranslation	Minor
default	moedict_select	105	0		你如果身體不舒服的話，就早一點去歇著吧。	你若身軀無爽快，就<v>較緊</v>來去歇睏咧。	Accuracy/Mistranslation	Major
default	moedict_select	105	1		你如果身體不舒服的話，就早一點去歇著吧。	你若身軀無爽快，就較緊<v>來去</v>歇睏咧。	Accuracy/Addition	Minor
default	moedict_select	1001	0		年老時也得存些錢財，如果不幸生病了，才有辦法去看病。	老來嘛愛積一寡仔錢，<v>若無</v>，破病無通看醫生。	Accuracy/Mistranslation	Major
default	moedict_select	1001	1		年老時也得存些錢財，如果不幸生病了，才有辦法去看病。	老來嘛愛積一寡仔錢，若無，破病<v>無通</v>看醫生。	Accuracy/Mistranslation	Major
default	moedict_select	1002	0		他畢業至今還沒找到工作，暫時跟在里長伯身旁當跑腿的。	伊出業到今<v>猶未揣著</v>頭路，暫且綴鄰長的阿伯做小使仔。	Style/Awkward	Minor
default	moedict_select	1002	1		他畢業至今還沒找到工作，暫時跟在里長伯身旁當跑腿的。	伊出業到今猶未揣著頭路，<v>暫且</v>綴鄰長的阿伯做小使仔。	Purity	Minor
default	moedict_select	1002	2		他畢業至今還沒找到工作，暫時跟在里長伯身旁當跑腿的。	伊出業到今猶未揣著頭路，暫且<v>綴</v>鄰長的阿伯做小使仔。	Style/Awkward	Minor
default	moedict_select	1002	3		他畢業至今還沒找到工作，暫時跟在里長伯身旁當跑腿的。	伊出業到今猶未揣著頭路，暫且綴<v>鄰長</v>的阿伯做小使仔。	Accuracy/Mistranslation	Major
default	moedict_select	1002	4		他畢業至今還沒找到工作，暫時跟在里長伯身旁當跑腿的。	伊出業到今猶未揣著頭路，暫且綴鄰長<v>的</v>阿伯做小使仔。	Purity	Minor
default	moedict_select	1003	0		臺灣在夏天出產很多香甜的水果，例如芒果、荔枝和香瓜。	臺灣佇熱天<v>有</v>真濟芳甜的水果，親像檨仔、荔枝佮西瓜。	Accuracy/Mistranslation	Minor
