system	doc	doc_id	seg_id	rater	source	target	category	severity
default	moedict_select	102	1	rater1	人如果上了年紀，身體就會開始有很多毛病。	人若食老，身軀就<v>真𠢕起毛䆀</v>。	Locale/Other	Minor
default	moedict_select	103	0	rater1	拍賣前幾天非常熱鬧，到了快結束的時候，客人剩下不到幾個。	拍賣欲煞的前幾工鬧熱滾滾，<v>到尾仔</v>人客賰無幾个。	Locale/Other	Minor
default	moedict_select	104	0	rater1	學語言要有環境，長期受影響自然就能學會。	<v>學話</v>著愛有環境，久長受影響自然就會曉。	Accuracy/Mistranslation	Major
default	moedict_select	104	1	rater1	學語言要有環境，長期受影響自然就能學會。	學話著愛有環境，<v>久長</v>受影響自然就會曉。	Fluency/Register	Minor
default	moedict_select	105	0	rater1	你如果身體不舒服的話，就早一點去歇著吧。	你若身軀無爽快，就<v>較緊</v>來去歇睏咧。	Accuracy/Mistranslation	Minor
default	moedict_select	1001	0	rater2	年老時也得存些錢財，如果不幸生病了，才有辦法去看病。	老來嘛愛<v>積</v>一寡仔錢，若無，破病無通看醫生。	Accuracy/Mistranslation	Minor
default	moedict_select	1002	0	rater2	他畢業至今還沒找到工作，暫時跟在里長伯身旁當跑腿的。	伊出業到今猶未揣著頭路，暫且<v>綴鄰長的阿伯</v>做小使仔。	Purity/	Major
default	moedict_select	1003	0	rater2	臺灣在夏天出產很多香甜的水果，例如芒果、荔枝和香瓜。	臺灣佇<v>熱天</v>有真濟芳甜的水果，親像檨仔、荔枝佮西瓜。	Purity/	Minor
default	moedict_select	1004	0	rater2	這棵玉蘭已經結花蕾了，不用多久花就會一朵朵接續著開。	這欉玉蘭仔已經<v>開花矣</v>，無偌久花就會一蕊一蕊接紲開。	Terminology/Inappropriate	Major
default	moedict_select	1005	0	rater2	以前的人要有一件衣服穿，需要自己織布製衣，非常麻煩。	古早人若欲有一領衫通穿，著愛家己<v>做</v>，真費氣。	Accuracy/Omission	Major
default	moedict_select	1006	0	rater2	他邊走邊玩手機，沒有留意往來的車輛，差點被車子撞到。	伊沿路行路閣咧耍手機仔，無張持<v>來去車水馬龍，</v>險予車挵著。	Fluency/Grammar	Major
default	moedict_select	1007	0	rater2	自己的孩子沒教好，老是丟人現眼，還敢罵鄰居的孩子沒家教，當然會被人挖苦諷刺，人家說「自取其辱」就是這樣。	家己的囡仔無教好，不時都予人看衰，閣敢嫌人的囝孫仔無教示，自然會去予人笑詼，人講「家己種番薯，毋通嫌番薯爛」就是按呢。	Non-translated	Critical
default	moedict_select	1008	0	rater2	我們老闆會用殺雞儆猴的方法管理部下，讓人感覺不太舒服。	阮頭家會用刣雞教猴的步數來管部下<v>去</v>，予人小可仔袂爽快。	Accuracy/Addition	Minor
default	moedict_select	1008	1	rater2	我們老闆會用殺雞儆猴的方法管理部下，讓人感覺不太舒服。	阮頭家會用刣雞教猴的步數來<v>管</v>部下去，予人小可仔袂爽快。	Fluency/Register	Minor
default	moedict_select	1008	2	rater2	我們老闆會用殺雞儆猴的方法管理部下，讓人感覺不太舒服。	阮頭家會用刣雞教猴的步數來管部下去，予人<v>小可仔</v>袂爽快。	Accuracy/Omission	Minor
default	moedict_select	1009	0	rater2	他那個兒子好像木頭人，每次問他事情都不會稍微回應一下。	伊彼个後生若柴頭尪仔仝款，逐擺問伊代誌攏袂<v>振動</v>一下。	Purity/	Major
default	moedict_select	1010	0	rater2	他雖然是清寒家庭出身，但是他不認命，拼到最終出人頭地。	伊雖罔是散赤家庭出身，毋過伊毋認命，拚甲尾仔<v>有成就</v>。	Locale/Other	Minor
default	moedict_select	1011	0	rater2	散會時，我們準備了三、四百塊鳳梨酥，在大門口送給客人。	散會的時，阮攢三、四百个王梨酥，佇大門口<v>送</v>人客。	Fluency/Grammar	Minor
default	moedict_select	1012	0	rater2	他生性比較懶散，如果不經常督促他，工作進度會被耽誤到。	伊生做較<v>荏</v>，若無定定共伊督促，工課會予伊拖屎連。	Accuracy/Mistranslation	Major
default	moedict_select	1012	1	rater2	他生性比較懶散，如果不經常督促他，工作進度會被耽誤到。	伊生做較荏，若無定定共伊<v>督促</v>，工課會予伊拖屎連。	Purity/	Minor
default	moedict_select	1012	2	rater2	他生性比較懶散，如果不經常督促他，工作進度會被耽誤到。	伊生做較荏，若無定定共伊督促，工課會予伊<v>拖屎連</v>。	Style/Awkward	Major
default	moedict_select	1013	0	rater2	他長得挺斯文，很有內涵的樣子，不過一開口就原形畢露了。	伊生做真斯文，<v>有內才</v>，毋過一下開喙就現出原形矣。	Accuracy/Omission	Minor
default	moedict_select	1013	1	rater2	他長得挺斯文，很有內涵的樣子，不過一開口就原形畢露了。	伊生做真斯文，有內才，毋過一下開喙就<v>現出原形矣</v>。	Locale/Other	Minor
default	moedict_select	1014	0	rater2	我國小畢業，考上初中，可惜沒有錢可以註冊，就去當學徒。	阮<v>國小</v>出業，考牢國中，可惜無錢通註冊，就去做學仔工。	Locale/Other	Minor
default	moedict_select	1014	1	rater2	我國小畢業，考上初中，可惜沒有錢可以註冊，就去當學徒。	阮國小出業，考牢國中，可惜無錢通註冊，就去<v>做學仔工</v>。	Purity/	Major
default	moedict_select	1015	0	rater2	前幾天你要搬家，你舅舅特地請假來幫你搬，你非但沒有感謝他，還嫌他笨手笨腳，你這個外甥真是「占盡你舅舅的便宜」。	頂日仔恁欲<v>徙厝</v>，恁阿舅專工請假來共你鬥搬，你毋但無感謝伊，閣嫌伊戇大呆，你這个小表兄真正是「食人夠夠」。	Accuracy/Mistranslation	Major
default	moedict_select	1015	1	rater2	前幾天你要搬家，你舅舅特地請假來幫你搬，你非但沒有感謝他，還嫌他笨手笨腳，你這個外甥真是「占盡你舅舅的便宜」。	頂日仔恁欲徙厝，恁阿舅專工請假來共你鬥搬，你毋但無感謝伊，閣嫌伊<v>戇大呆</v>，你這个小表兄真正是「食人夠夠」。	Accuracy/Mistranslation	Major
default	moedict_select	1015	2	rater2	前幾天你要搬家，你舅舅特地請假來幫你搬，你非但沒有感謝他，還嫌他笨手笨腳，你這個外甥真是「占盡你舅舅的便宜」。	頂日仔恁欲徙厝，恁阿舅專工請假來共你鬥搬，你毋但無感謝伊，閣嫌伊戇大呆，<v>你這个小表兄真正是「食人夠夠」</v>。	Terminology/Other	Major
default	moedict_select	1016	0	rater2	百貨公司常會在年底打折大拍賣，俗語說：「貪小便宜反敗家。」我們不要貪求東西便宜就拚命買，否則，到時財產會完蛋。	百貨公司定定佇年尾咧拍折，俗語講：「<v>食緊挵破碗。</v>」咱毋通為著物件俗就烏白買，若無，到時錢財就了了矣。	Accuracy/Mistranslation	Major
default	moedict_select	1016	1	rater2	百貨公司常會在年底打折大拍賣，俗語說：「貪小便宜反敗家。」我們不要貪求東西便宜就拚命買，否則，到時財產會完蛋。	百貨公司定定佇年尾咧拍折，俗語講：「食緊挵破碗。」咱毋通為著物件俗就烏白買，若無，到時錢財就<v>了了</v>矣。	Fluency/Grammar	Minor
default	moedict_select	1017	0	rater2	他平常就很會吹牛和說謊，看他說得頭頭是道，我們都知道沒有一句是真的，真的是「兔脣者吃米粉──被看得一清二楚」。	伊平常時就足𠢕歕雞胿佮講白賊，看伊講甲喙角全波，咱攏知影無一句是真的，真正是「<v>大舌鳥食飯，予人看破跤手</v>」。	Terminology/Inappropriate	Major
default	moedict_select	1018	0	rater2	他自從中風以後，就像洩了氣的氣球一般，失去了人生的目標。	伊自中風了後，就若像消風的<v>皮球</v>仝款，失去人生的方向矣。	Locale/Other	Minor
default	moedict_select	1018	1	rater2	他自從中風以後，就像洩了氣的氣球一般，失去了人生的目標。	伊自中風了後，就若像消風的皮球仝款，失去人生的<v>方向</v>矣。	Accuracy/Mistranslation	Minor
default	moedict_select	1019	0	rater2	阿菊很服輸，他老公欠錢跑路，他自己拼命賺錢替他老公還債。	阿菊仔足<v>𠢕輸</v>，𪜶翁欠數走代先，伊家己拍拚趁錢來鬥還𪜶翁的數。	Fluency/Inconsistency	Major
default	moedict_select	1019	1	rater2	阿菊很服輸，他老公欠錢跑路，他自己拼命賺錢替他老公還債。	阿菊仔足𠢕輸，𪜶翁欠數<v>走代先</v>，伊家己拍拚趁錢來鬥還𪜶翁的數。	Accuracy/Mistranslation	Major
default	moedict_select	1019	2	rater2	阿菊很服輸，他老公欠錢跑路，他自己拼命賺錢替他老公還債。	阿菊仔足𠢕輸，𪜶翁欠數走代先，伊家己拍拚趁錢來<v>鬥還𪜶翁的數</v>。	Fluency/Register	Major
default	moedict_select	1020	0	rater2	老師跟我說：「你還年輕，日子還很長，該為前途打算一下。」	<v>先生講</v>：「你猶少年，日子嘛真長，著愛替將來想看覓咧。」	Accuracy/Omission	Minor
default	moedict_select	1020	1	rater2	老師跟我說：「你還年輕，日子還很長，該為前途打算一下。」	先生講：「你猶少年，日子<v>嘛</v>真長，著愛替將來想看覓咧。」	Fluency/Grammar	Minor
default	moedict_select	1020	2	rater2	老師跟我說：「你還年輕，日子還很長，該為前途打算一下。」	先生講：「你猶少年，日子嘛真長，著愛替將來<v>想看覓</v>咧。」	Accuracy/Mistranslation	Minor
default	moedict_select	1021	0	rater2	現代網路方便進步，有很多人在臉書上面跟人認識、培養感情。	現此時網路利便進步，有足濟人佇面冊頂懸佮人相捌<v>、培養感情</v>。	Terminology/Inappropriate	Minor
default	moedict_select	1022	0	rater2	現在事機敗露了，自己不承擔，還硬要賴給別人，實在沒道理。	現此時代誌<v>走精去矣</v>，家己毋認輸，閣欲共人牽拖，有影無理。	Accuracy/Mistranslation	Major
default	moedict_select	1022	1	rater2	現在事機敗露了，自己不承擔，還硬要賴給別人，實在沒道理。	現此時代誌走精去矣，家己毋認輸，閣欲<v>共人牽拖</v>，有影無理。	Fluency/Grammar	Major
default	moedict_select	1023	0	rater2	三噸半的貨車扣除車身重量，可以載運大約一千五百公斤的貨。	三噸半的<v>車仔</v>扣掉車身重，會當載差不多一千五百斤的貨。	Accuracy/Omission	Minor
default	moedict_select	1024	0	rater2	不只候鳥會隨著季節固定遷徙，有一些昆蟲及魚類也會這麼做。	毋但<v>過境鳥</v>會綴時節定著飛來去，一寡蟲豸佮魚仔嘛按呢。	Terminology/Inappropriate	Major
default	moedict_select	1024	1	rater2	不只候鳥會隨著季節固定遷徙，有一些昆蟲及魚類也會這麼做。	毋但過境鳥會綴時節<v>定著</v>飛來去，一寡蟲豸佮魚仔嘛按呢。	Accuracy/Mistranslation	Major
default	moedict_select	1024	2	rater2	不只候鳥會隨著季節固定遷徙，有一些昆蟲及魚類也會這麼做。	毋但過境鳥會綴時節定著<v>飛來去</v>，一寡蟲豸佮魚仔嘛按呢。	Fluency/Grammar	Minor
default	moedict_select	1024	3	rater2	不只候鳥會隨著季節固定遷徙，有一些昆蟲及魚類也會這麼做。	毋但過境鳥會綴時節定著飛來去，一寡蟲豸佮魚仔<v>嘛</v>按呢。	Accuracy/Omission	Minor
default	moedict_select	1025	0	rater2	這個人話多，又說得顛三倒四，就有人罵他「口吃又愛說話」。	這个人喙水真䆀，閣講甲大舌，就予人罵伊「喙花飽，無代誌講甲天花亂墜」。	Non-translated	Critical
default	moedict_select	1026	0	rater2	老闆很信任他，讓他當主管，想不到他卻被人收買，把公司要去投標的標金透露給對手的公司，真的是「不知感恩，吃裡扒外」。	頭家足相信伊，予伊做主管，想袂到伊煞去予人<v>收買</v>，共公司的標金講予對敵知影，有影是「食人一斤，還人四兩半」。	Terminology/Inappropriate	Minor
default	moedict_select	1026	1	rater2	老闆很信任他，讓他當主管，想不到他卻被人收買，把公司要去投標的標金透露給對手的公司，真的是「不知感恩，吃裡扒外」。	頭家足相信伊，予伊做主管，想袂到伊煞去予人收買，共公司的標金<v>講</v>予對敵知影，有影是「食人一斤，還人四兩半」。	Locale/Other	Major
default	moedict_select	1026	2	rater2	老闆很信任他，讓他當主管，想不到他卻被人收買，把公司要去投標的標金透露給對手的公司，真的是「不知感恩，吃裡扒外」。	頭家足相信伊，予伊做主管，想袂到伊煞去予人收買，共公司的標金講予<v>對敵知影</v>，有影是「食人一斤，還人四兩半」。	Locale/Other	Minor
default	moedict_select	1026	3	rater2	老闆很信任他，讓他當主管，想不到他卻被人收買，把公司要去投標的標金透露給對手的公司，真的是「不知感恩，吃裡扒外」。	頭家足相信伊，予伊做主管，想袂到伊煞去予人收買，共公司的標金講予對敵知影，有影是「<v>食人一斤，還人四兩半</v>」。	Fluency/Inconsistency	Major
default	moedict_select	1027	0	rater2	這次比賽，對手已經撂狠話了，說要讓我們輸得很難看，「奮發向上，勿落人後」，我們得練習得勤快些，不讓別人有批評之處。	這擺的比賽，對手已經<v>放風聲</v>講欲予阮輸甲真歹看，「拚勢拍拚，毋通落後人」，咱著愛較認真咧操練一下，才袂予人嫌。	Purity/	Major
default	moedict_select	1027	1	rater2	這次比賽，對手已經撂狠話了，說要讓我們輸得很難看，「奮發向上，勿落人後」，我們得練習得勤快些，不讓別人有批評之處。	這擺的比賽，對手已經放風聲講欲予阮輸甲真歹看，「<v>拚勢拍拚，毋通落後人</v>」，咱著愛較認真咧操練一下，才袂予人嫌。	Terminology/Inappropriate	Major
default	moedict_select	1027	2	rater2	這次比賽，對手已經撂狠話了，說要讓我們輸得很難看，「奮發向上，勿落人後」，我們得練習得勤快些，不讓別人有批評之處。	這擺的比賽，對手已經放風聲講欲予阮輸甲真歹看，「拚勢拍拚，毋通落後人」，咱著愛較認真咧操練一下，才袂<v>予人嫌</v>。	Terminology/Inappropriate	Minor
default	moedict_select	1028	0	rater2	女人坐月子的時候，要是不小心患上月子病，是會糾纏一輩子喔！	查某人<v>有身</v>彼站仔，若無細膩著著「月內風」，是會綴伊一世人啦！	Accuracy/Mistranslation	Major
default	moedict_select	1029	0	rater2	老闆急著要的報表，你不快做好，到時候你會被他修理得慘兮兮。	頭家<v>欲用</v>的報表，你毋緊做予好勢，等咧你就會予伊修理甲哀爸叫母。	Accuracy/Omission	Major
default	moedict_select	1029	1	rater2	老闆急著要的報表，你不快做好，到時候你會被他修理得慘兮兮。	頭家欲用的報表，你毋緊做予好勢，等咧你就會予伊修理甲<v>哀爸叫母</v>。	Style/Awkward	Minor
default	moedict_select	1030	0	rater2	你老是喜歡自己一個人跑去沒有救生員的海邊游泳，早晚會出事。	你定定愛家己一个走去無救生員的海邊泅水，早慢會出代誌。	no-error	no-error
default	moedict_select	1031	0	rater2	「手心手背都是肉」，不論是女兒或兒子，都是父母的心肝寶貝。	「<v>手面相拍</v>」，無論查某囝抑是後生，攏是爸母的心肝寶貝。	Terminology/Inappropriate	Major
default	moedict_select	1032	0	rater2	各位親朋好友、前輩們，我「喝第一杯酒，講第一句話」較為越權，今天是主人七十歲生日，我們大家祝他平安順遂活到一百二十歲。	各位親情朋友、<v>前輩</v>，我「喝頭一杯，講頭一句話」較無禮數，今仔日是主人七十歲生日，咱逐家來共伊祝福身體健康食百二。	Purity/	Minor
default	moedict_select	1032	1	rater2	各位親朋好友、前輩們，我「喝第一杯酒，講第一句話」較為越權，今天是主人七十歲生日，我們大家祝他平安順遂活到一百二十歲。	各位親情朋友、前輩，我「<v>喝頭一杯，講頭一句話</v>」較無禮數，今仔日是主人七十歲生日，咱逐家來共伊祝福身體健康食百二。	Terminology/Inappropriate	Major
default	moedict_select	1032	2	rater2	各位親朋好友、前輩們，我「喝第一杯酒，講第一句話」較為越權，今天是主人七十歲生日，我們大家祝他平安順遂活到一百二十歲。	各位親情朋友、前輩，我「喝頭一杯，講頭一句話」較<v>無禮數</v>，今仔日是主人七十歲生日，咱逐家來共伊祝福身體健康食百二。	Locale/Other	Major
default	moedict_select	1032	3	rater2	各位親朋好友、前輩們，我「喝第一杯酒，講第一句話」較為越權，今天是主人七十歲生日，我們大家祝他平安順遂活到一百二十歲。	各位親情朋友、前輩，我「喝頭一杯，講頭一句話」較無禮數，今仔日是<v>主人</v>七十歲生日，咱逐家來共伊祝福身體健康食百二。	Accuracy/Mistranslation	Minor
default	moedict_select	1033	0	rater2	這條溪每年都溺死好幾個人，政府規定這裡不能戲水，不過都沒人理會，過沒幾年，事情就「船過水無痕」，戲水的人仍然滿坑滿谷。	這條溪逐年攏<v>淹死</v>幾若个人，政府規定遮袂使泅水，毋過無人咧插伊，無偌久，代誌就「船過水無痕」矣，猶是滿滿是咧泅水。	Purity/None	Major
default	moedict_select	1033	1	rater2	這條溪每年都溺死好幾個人，政府規定這裡不能戲水，不過都沒人理會，過沒幾年，事情就「船過水無痕」，戲水的人仍然滿坑滿谷。	這條溪逐年攏淹死幾若个人，政府規定遮袂使泅水，毋過無人咧插<v>伊</v>，無偌久，代誌就「船過水無痕」矣，猶是滿滿是咧泅水。	Accuracy/Addition	Minor
default	moedict_select	1033	2	rater2	這條溪每年都溺死好幾個人，政府規定這裡不能戲水，不過都沒人理會，過沒幾年，事情就「船過水無痕」，戲水的人仍然滿坑滿谷。	這條溪逐年攏淹死幾若个人，政府規定遮袂使泅水，毋過無人咧插伊，無偌久，代誌就「船過水無痕」矣，猶是滿滿<v>是咧</v>泅水。	Fluency/Grammar	Major
default	moedict_select	1034	0	rater2	他時常在這地方與人吵架、鬥毆，而且好吃懶做，簡直就像個王爺。	伊不時佇遮佮人冤家相拍，<v>閣食好鬥歹</v>，有夠毋成王爺。	Purity/None	Major
default	moedict_select	1034	1	rater2	他時常在這地方與人吵架、鬥毆，而且好吃懶做，簡直就像個王爺。	伊不時佇遮佮人冤家相拍，閣食好鬥歹，<v>有夠毋成</v>王爺。	Fluency/Inconsistency	Major
default	moedict_select	1035	0	rater2	新聞有報導，嗜食檳榔的人，如果吃到倒吊子中毒，有時候會喪命。	新聞講著，愛食檳榔的人，若食著<v>檳榔內底的烏心仔</v>，有時嘛會無命。	Terminology/Inappropriate	Major
default	moedict_select	1036	0	rater2	新聞報導說，有一位老婦人非常堅強，靠自己雙手在扶養三個孫子。	新聞報講有一位阿婆真硬插，靠家己的雙手咧晟養三个<v>外孫仔</v>。	Accuracy/Addition	Minor
default	moedict_select	1037	0	rater2	老職員認真努力，不過升官加薪都沒他的份，這次他「向老天爺借膽」，向主管要求加薪，成不成功不一定，他的勇氣就值得我們誇獎。	老職員認真拍拚，毋過升官發財攏無伊的份，這擺伊「向天借膽」，對頭家要求加薪，成敗是按怎咱袂曉算，伊的膽量就予人呵咾甲會觸舌。	Non-translated	Critical
default	moedict_select	1038	0	rater2	分明是他先動手的，現在卻「惡人先告狀」，偷偷跑去向老師告狀。	明明是伊先動手的，這馬煞「<v>歹竹出好筍</v>」，偷偷仔走去共老師投。	Fluency/Inconsistency	Major
default	moedict_select	1039	0	rater2	從前糧食匱乏的時代，煮稀飯是幾粒米、一些番薯籤乾加一大鍋的水，「一粒田螺煮九海碗湯」，要撈到一粒米粒就像海底撈針，好難啊！	古早時陣<v>食米</v>較欠缺的時，煠糜是三粒米、一寡番薯簽乾摻一大鼎水，「一粒田螺煮九碗湯」，欲撈著一粒米粒就若海底摸針仝款，真僫得呢！	Accuracy/Mistranslation	Major
default	moedict_select	1039	1	rater2	從前糧食匱乏的時代，煮稀飯是幾粒米、一些番薯籤乾加一大鍋的水，「一粒田螺煮九海碗湯」，要撈到一粒米粒就像海底撈針，好難啊！	古早時陣食米較欠缺的時，<v>煠糜</v>是三粒米、一寡番薯簽乾摻一大鼎水，「一粒田螺煮九碗湯」，欲撈著一粒米粒就若海底摸針仝款，真僫得呢！	Purity/None	Major
default	moedict_select	1040	0	rater2	有一些政治人物，只有在選舉時，才比較常說母語來博取民眾的好感。	有一寡政治人物，干焦佇<v>選戰</v>的時陣，才較捷講母語來討好選民。	Other/None	Minor
default	moedict_select	1040	1	rater2	有一些政治人物，只有在選舉時，才比較常說母語來博取民眾的好感。	有一寡政治人物，干焦佇選戰的時陣，才較捷講母語來<v>討好選民</v>。	Purity/None	Minor
default	moedict_select	1041	0	rater2	廟宇建醮乞龜保平安的時候，爸爸擲最多聖筊，求得那隻最大的米龜。	廟宇做醮<v>求龜</v>保平安的時，阿爸跋上濟筊，求著彼隻上大粒的米龜。	Terminology/Inappropriate	Major
default	moedict_select	1041	1	rater2	廟宇建醮乞龜保平安的時候，爸爸擲最多聖筊，求得那隻最大的米龜。	廟宇做醮求龜保平安的時，阿爸跋上濟<v>筊</v>，求著彼隻上大粒的米龜。	Terminology/Inappropriate	Major
default	moedict_select	1041	2	rater2	廟宇建醮乞龜保平安的時候，爸爸擲最多聖筊，求得那隻最大的米龜。	廟宇做醮求龜保平安的時，阿爸跋上濟筊，<v>求</v>著彼隻上大粒的米龜。	Terminology/Inappropriate	Major
default	moedict_select	1041	3	rater2	廟宇建醮乞龜保平安的時候，爸爸擲最多聖筊，求得那隻最大的米龜。	廟宇做醮求龜保平安的時，阿爸跋上濟筊，求著彼隻上大<v>粒</v>的米龜。	Terminology/Inappropriate	Major
default	moedict_select	1042	0	rater2	我們鄰居一個老陳在商船上當二副，收入很好，想不到一次出海之後船竟消失了，到現在十多年了都音訊全無，真的是「航海走馬三分命」。	阮厝邊一个老陳佇商船頂做二副，<v>趁甲流油</v>，想袂到一擺出去海頂船煞無去，到今十外年攏無消無息，有影是「行船走馬三分命」。	Purity/	Major
default	moedict_select	1042	1	rater2	我們鄰居一個老陳在商船上當二副，收入很好，想不到一次出海之後船竟消失了，到現在十多年了都音訊全無，真的是「航海走馬三分命」。	阮厝邊一个老陳佇商船頂做二副，趁甲流油，想袂到一擺<v>出去海頂</v>船煞無去，到今十外年攏無消無息，有影是「行船走馬三分命」。	Purity/	Major
default	moedict_select	1042	2	rater2	我們鄰居一個老陳在商船上當二副，收入很好，想不到一次出海之後船竟消失了，到現在十多年了都音訊全無，真的是「航海走馬三分命」。	阮厝邊一个老陳佇商船頂做二副，趁甲流油，想袂到一擺出去海頂船煞<v>無去</v>，到今十外年攏無消無息，有影是「行船走馬三分命」。	Locale/Other	Minor
default	moedict_select	1043	0	rater2	人生之路總是起起伏伏，俗話說：「花無百日紅，人無千日好。」我們處順境時不要太得意，處逆境時也不要氣餒，這樣才是健康的生活態度。	人生路途是起起落落的，俗語講：「花無百日紅，人無千日好。」咱若拄著好時機毋通傷得意，拄著歹時機嘛莫失志，按呢才<v>算</v>是健康的生活態度。	Accuracy/Addition	Minor
default	moedict_select	1044	0	rater2	我們這裡的人以前都坐竹筏渡河，有些人會用船篙撐，有些人會用船槳划。	阮遮的人較早攏坐竹棑仔過溪，有人攑篙<v>擛水</v>，有人攑櫓拍滂泅。	Accuracy/Mistranslation	Major
default	moedict_select	1044	1	rater2	我們這裡的人以前都坐竹筏渡河，有些人會用船篙撐，有些人會用船槳划。	阮遮的人較早攏坐竹棑仔過溪，有人攑篙擛水，有人<v>攑櫓拍滂泅</v>。	Purity/	Major
default	moedict_select	1045	0	rater2	人家說「三分長相，七分打扮」，他今天穿西裝還梳西裝頭，更加英俊了。	人講：「三生有幸，七彩妝娗」，伊今仔日穿西裝閣<v>梳頭鬃</v>，加誠緣投。	Terminology/Inappropriate	Major
default	moedict_select	1045	1	rater2	人家說「三分長相，七分打扮」，他今天穿西裝還梳西裝頭，更加英俊了。	人講：「<v>三生有幸，七彩妝娗</v>」，伊今仔日穿西裝閣梳頭鬃，加誠緣投。	Accuracy/Mistranslation	Major
default	moedict_select	1046	0	rater2	管教孩子除了處罰，也要讓他知道哪裡不對，要如何改進，若一味打罵，起先會怕，後來就像人家說的「常罵不聽話，常打不怕痛」，愈來愈不受教。	教囝仔毋但愛罰伊，嘛著予伊知影佗位毋好，愛按怎<v>改過</v>，若是直直共人拍、一直共人罵，上初頭會驚，久來就親像人講的「定定罵袂聽話，定定拍袂疼」，就愈來愈無咧共你信篤。	Locale/Other	Minor
default	moedict_select	1046	1	rater2	管教孩子除了處罰，也要讓他知道哪裡不對，要如何改進，若一味打罵，起先會怕，後來就像人家說的「常罵不聽話，常打不怕痛」，愈來愈不受教。	教囝仔毋但愛罰伊，嘛著予伊知影佗位毋好，愛按怎改過，若是<v>直直共人拍、一直共人罵</v>，上初頭會驚，久來就親像人講的「定定罵袂聽話，定定拍袂疼」，就愈來愈無咧共你信篤。	Accuracy/Mistranslation	Major
default	moedict_select	1046	2	rater2	管教孩子除了處罰，也要讓他知道哪裡不對，要如何改進，若一味打罵，起先會怕，後來就像人家說的「常罵不聽話，常打不怕痛」，愈來愈不受教。	教囝仔毋但愛罰伊，嘛著予伊知影佗位毋好，愛按怎改過，若是直直共人拍、一直共人罵，<v>上初頭</v>會驚，久來就親像人講的「定定罵袂聽話，定定拍袂疼」，就愈來愈無咧共你信篤。	Purity/None	Major
default	moedict_select	1046	3	rater2	管教孩子除了處罰，也要讓他知道哪裡不對，要如何改進，若一味打罵，起先會怕，後來就像人家說的「常罵不聽話，常打不怕痛」，愈來愈不受教。	教囝仔毋但愛罰伊，嘛著予伊知影佗位毋好，愛按怎改過，若是直直共人拍、一直共人罵，上初頭會驚，久來就親像人講的「<v>定定罵袂聽話，定定拍袂疼</v>」，就愈來愈無咧共你信篤。	Terminology/Inappropriate	Major
default	moedict_select	1047	0	rater2	現在在新北市土城區的大墓公聽說與之前的林爽文事件、漳泉械鬥都有關係。	這馬佇新北市的<v>三峽區大豹溪遐的祖師廟</v>聽講佮進前的林爽文事件、漳泉械鬥攏有關係。	Accuracy/Mistranslation	Major
default	moedict_select	1047	1	rater2	現在在新北市土城區的大墓公聽說與之前的林爽文事件、漳泉械鬥都有關係。	這馬佇新北市的三峽區大豹溪遐的祖師廟聽講佮進前的林爽文事件、<v>漳泉械鬥</v>攏有關係。	Terminology/Inappropriate	Major
default	moedict_select	1048	0	rater2	我忙到整天都沒吃東西，現在可是餓得「肚子咕嚕咕嚕叫」，快撐不下去了。	我無閒甲規工攏無食物件，這馬腹肚枵甲「大腸告小腸」，強欲擋袂牢矣。	no-error	no-error
